Dataset 1,Organisation 1,Entity Min 1,Entity Max 1,Dataset 2,Organisation 2,Entity Min 2,Entity Max 2
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:MRT,44005395,44009014
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:BAB,44005968,44008684
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:HCK,44006227,44009089
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:BUC,44006432,44010585
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:LCE,44006443,44010271
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:TRF,44006481,44010414
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:STN,44008764,44008872
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:GRE,44008815,44009056
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:CHI,44009104,44009107
conservation-area,local-authority:SOX,44004350,44009141,conservation-area,local-authority:BOL,44009108,44012320
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:SHN,44004834,44007679
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:SKP,44004838,44004874
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:BRD,44004967,44005025
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:YOR,44005080,44009138
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:MRT,44005395,44009014
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:BAB,44005968,44008684
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:HCK,44006227,44009089
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:BUC,44006432,44010585
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:LCE,44006443,44010271
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:TRF,44006481,44010414
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:STN,44008764,44008872
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:GRE,44008815,44009056
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:CHI,44009104,44009107
conservation-area,local-authority:VAL,44004423,44009161,conservation-area,local-authority:BOL,44009108,44012320
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:SKP,44004838,44004874
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:BRD,44004967,44005025
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:YOR,44005080,44009138
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:MRT,44005395,44009014
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:BAB,44005968,44008684
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:HCK,44006227,44009089
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:BUC,44006432,44010585
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:LCE,44006443,44010271
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:TRF,44006481,44010414
conservation-area,local-authority:SHN,44004834,44007679,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:MRT,44005395,44009014
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:BAB,44005968,44008684
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:HCK,44006227,44009089
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:BUC,44006432,44010585
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:LCE,44006443,44010271
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:TRF,44006481,44010414
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:STN,44008764,44008872
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:GRE,44008815,44009056
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:CHI,44009104,44009107
conservation-area,local-authority:YOR,44005080,44009138,conservation-area,local-authority:BOL,44009108,44012320
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:BAB,44005968,44008684
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:HCK,44006227,44009089
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:BUC,44006432,44010585
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:LCE,44006443,44010271
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:TRF,44006481,44010414
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:STN,44008764,44008872
conservation-area,local-authority:MRT,44005395,44009014,conservation-area,local-authority:GRE,44008815,44009056
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:HCK,44006227,44009089
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:BUC,44006432,44010585
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:LCE,44006443,44010271
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:TRF,44006481,44010414
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:BAB,44005968,44008684,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:BUC,44006432,44010585
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:LCE,44006443,44010271
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:TRF,44006481,44010414
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:STN,44008764,44008872
conservation-area,local-authority:HCK,44006227,44009089,conservation-area,local-authority:GRE,44008815,44009056
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:LCE,44006443,44010271
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:TRF,44006481,44010414
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:STN,44008764,44008872
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:GRE,44008815,44009056
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:CHI,44009104,44009107
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:BOL,44009108,44012320
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:CMD,44009614,44009885
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:GLO,44009664,44009677
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:GRY,44009678,44009700
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:DOV,44009701,44009803
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:MDW,44009804,44009827
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:BIR,44009828,44009856
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:GAT,44009857,44010270
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:DNC,44009886,44009931
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:ROS,44010125,44010134
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:NSM,44010141,44010179
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:ECA,44010180,44010207
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:SAW,44010208,44010216
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:ROH,44010296,44010305
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,local-authority:CAS,44010309,44010310
conservation-area,local-authority:BUC,44006432,44010585,conservation-area,government-organisation:D1342,44010311,44012250
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:TRF,44006481,44010414
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:STN,44008764,44008872
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:GRE,44008815,44009056
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:CHI,44009104,44009107
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:BOL,44009108,44012320
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:CMD,44009614,44009885
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:GLO,44009664,44009677
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:GRY,44009678,44009700
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:DOV,44009701,44009803
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:MDW,44009804,44009827
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:BIR,44009828,44009856
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:GAT,44009857,44010270
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:DNC,44009886,44009931
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:ROS,44010125,44010134
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:NSM,44010141,44010179
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:ECA,44010180,44010207
conservation-area,local-authority:LCE,44006443,44010271,conservation-area,local-authority:SAW,44010208,44010216
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:SHF,44006554,44009159
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:STN,44008764,44008872
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:GRE,44008815,44009056
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:CHI,44009104,44009107
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:BOL,44009108,44012320
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:CMD,44009614,44009885
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:GLO,44009664,44009677
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:GRY,44009678,44009700
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:DOV,44009701,44009803
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:MDW,44009804,44009827
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:BIR,44009828,44009856
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:GAT,44009857,44010270
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:DNC,44009886,44009931
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:ROS,44010125,44010134
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:NSM,44010141,44010179
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:ECA,44010180,44010207
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:SAW,44010208,44010216
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:ROH,44010296,44010305
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,local-authority:CAS,44010309,44010310
conservation-area,local-authority:TRF,44006481,44010414,conservation-area,government-organisation:D1342,44010311,44012250
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:KWL,44007851,44007865
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:WNM,44007873,44007873
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:ESK,44007891,44007901
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:NOW,44007902,44007918
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:PUR,44007978,44008103
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:DUR,44008104,44008196
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:DUD,44008197,44008246
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:ROC,44008337,44008346
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:HMF,44008347,44012344
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:STN,44008764,44008872
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:GRE,44008815,44009056
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:CHI,44009104,44009107
conservation-area,local-authority:SHF,44006554,44009159,conservation-area,local-authority:BOL,44009108,44012320
conservation-area,local-authority:HMF,44008347,44012344,conservation-area,local-authority:KEC,44008380,44008967
conservation-area,local-authority:HMF,44008347,44012344,conservation-area,local-authority:NDO,44008601,44012343
conservation-area,local-authority:HMF,44008347,44012344,conservation-area,local-authority:ISL,44008712,44009007
conservation-area,local-authority:HMF,44008347,44012344,conservation-area,local-authority:LEW,44008713,44009097
conservation-area,local-authority:HMF,44008347,44012344,conservation-area,local-authority:ENF,44008714,44010295
conservation-area,local-authority:HMF,44008347,44012344,conservation-area,local-authority:HRY,44008721,44009091
conservation-area,local-authority:HMF,44008347,44012344,conservation-area,local-authority:BEN,44008733,44008910
conservation-area,local-authority:HMF,44008347,44012344,conservation-area,local-authority:HRW,44008756,44009102
conservation-area,local-authority:HMF,44008347,44012344,conservation-area,local-authority:STN,44008764,44008872
